Date,nino34,nino3,nino4,iod,soi,nino34_lag1,nino34_lag2,nino34_lag3,nino3_lag1,nino3_lag2,nino3_lag3,nino4_lag1,nino4_lag2,nino4_lag3,iod_lag1,iod_lag2,iod_lag3,soi_lag1,soi_lag2,soi_lag3,nino34_roll3,nino3_roll3,nino4_roll3,iod_roll3,soi_roll3,future_nino34
2019-08-01,0.04,-0.32,0.65,0.436,-0.1,0.35,0.45,0.55,-0.1,0.2,0.5,0.76,0.61,0.54,0.597,0.605,0.539,-0.4,-0.5,-0.4,0.2799999999999995,-0.07333333333333318,0.673333333333333,0.546,-0.333333333333333,0.03
2019-09-01,0.03,-0.27,0.58,0.893,-1.2,0.04,0.35,0.45,-0.32,-0.1,0.2,0.65,0.76,0.61,0.436,0.597,0.605,-0.1,-0.4,-0.5,0.13999999999999954,-0.22999999999999984,0.6633333333333331,0.6420000000000001,-0.5666666666666663,0.48
2019-10-01,0.48,0.16,0.75,0.964,-0.4,0.03,0.04,0.35,-0.27,-0.32,-0.1,0.58,0.65,0.76,0.893,0.436,0.597,-1.2,-0.1,-0.4,0.1833333333333329,-0.1433333333333332,0.6599999999999998,0.7643333333333334,-0.5666666666666663,0.52
2019-11-01,0.52,0.33,0.76,0.835,-0.8,0.48,0.03,0.04,0.16,-0.27,-0.32,0.75,0.58,0.65,0.964,0.893,0.436,-0.4,-1.2,-0.1,0.3433333333333329,0.07333333333333351,0.6966666666666663,0.8973333333333334,-0.7999999999999997,0.52
2019-12-01,0.52,0.24,0.87,0.243,-0.6,0.52,0.48,0.03,0.33,0.16,-0.27,0.76,0.75,0.58,0.835,0.964,0.893,-0.8,-0.4,-1.2,0.5066666666666663,0.2433333333333335,0.7933333333333331,0.6806666666666668,-0.5999999999999996,0.6
2020-01-01,0.6,0.22,0.85,0.173,0.2,0.52,0.52,0.48,0.24,0.33,0.16,0.87,0.76,0.75,0.243,0.835,0.964,-0.6,-0.8,-0.4,0.5466666666666663,0.2633333333333335,0.8266666666666665,0.41700000000000004,-0.3999999999999997,0.37
2020-02-01,0.37,0.1,0.78,0.054,-0.1,0.6,0.52,0.52,0.22,0.24,0.33,0.85,0.87,0.76,0.173,0.243,0.835,0.2,-0.6,-0.8,0.4966666666666663,0.18666666666666684,0.833333333333333,0.15666666666666673,-0.1666666666666663,0.48
2020-03-01,0.48,0.2,0.75,0.019,-0.1,0.37,0.6,0.52,0.1,0.22,0.24,0.78,0.85,0.87,0.054,0.173,0.243,-0.1,0.2,-0.6,0.48333333333333295,0.17333333333333353,0.793333333333333,0.08200000000000007,3.7007434154171886e-16,0.36
2020-04-01,0.36,0.27,0.52,-0.011,0.2,0.48,0.37,0.6,0.2,0.1,0.22,0.75,0.78,0.85,0.019,0.054,0.173,-0.1,-0.1,0.2,0.4033333333333329,0.1900000000000002,0.6833333333333331,0.02066666666666674,3.7007434154171886e-16,-0.27
2020-05-01,-0.27,-0.33,0.09,0.298,0.4,0.36,0.48,0.37,0.27,0.2,0.1,0.52,0.75,0.78,-0.011,0.019,0.054,0.2,-0.1,-0.1,0.18999999999999959,0.046666666666666856,0.45333333333333314,0.10200000000000008,0.16666666666666705,-0.34
2020-06-01,-0.34,-0.69,0.12,0.454,-0.4,-0.27,0.36,0.48,-0.33,0.27,0.2,0.09,0.52,0.75,0.298,-0.011,0.019,0.4,0.2,-0.1,-0.08333333333333376,-0.24999999999999978,0.2433333333333331,0.24700000000000008,0.06666666666666703,-0.3
2020-07-01,-0.3,-0.59,-0.01,0.32,0.4,-0.34,-0.27,0.36,-0.69,-0.33,0.27,0.12,0.09,0.52,0.454,0.298,-0.011,-0.4,0.4,0.2,-0.30333333333333373,-0.5366666666666665,0.06666666666666644,0.35733333333333345,0.13333333333333372,-0.59
2020-08-01,-0.59,-0.61,-0.31,-0.183,1.1,-0.3,-0.34,-0.27,-0.59,-0.69,-0.33,-0.01,0.12,0.09,0.32,0.454,0.298,0.4,-0.4,0.4,-0.41000000000000036,-0.6299999999999998,-0.06666666666666689,0.19700000000000006,0.3666666666666671,-0.83
2020-09-01,-0.83,-0.99,-0.55,-0.19,0.9,-0.59,-0.3,-0.34,-0.61,-0.59,-0.69,-0.31,-0.01,0.12,-0.183,0.32,0.454,1.1,0.4,-0.4,-0.5733333333333337,-0.7299999999999999,-0.29000000000000026,-0.01766666666666659,0.8000000000000004,-1.26
2020-10-01,-1.26,-1.1,-0.8,0.074,0.5,-0.83,-0.59,-0.3,-0.99,-0.61,-0.59,-0.55,-0.31,-0.01,-0.19,-0.183,0.32,0.9,1.1,0.4,-0.8933333333333336,-0.8999999999999998,-0.5533333333333336,-0.09966666666666658,0.8333333333333336,-1.42
2020-11-01,-1.42,-1.21,-0.9,0.02,0.7,-1.26,-0.83,-0.59,-1.1,-0.99,-0.61,-0.8,-0.55,-0.31,0.074,-0.19,-0.183,0.5,0.9,1.1,-1.1700000000000004,-1.0999999999999996,-0.7500000000000003,-0.031999999999999924,0.7000000000000003,-1.15
2020-12-01,-1.15,-0.82,-1.0,0.03,1.8,-1.42,-1.26,-0.83,-1.21,-1.1,-0.99,-0.9,-0.8,-0.55,0.02,0.074,-0.19,0.7,0.5,0.9,-1.276666666666667,-1.0433333333333332,-0.9000000000000002,0.04133333333333341,1.0000000000000004,-1.0
2021-01-01,-1.0,-0.62,-1.05,0.051,1.9,-1.15,-1.42,-1.26,-0.82,-1.21,-1.1,-1.0,-0.9,-0.8,0.03,0.02,0.074,1.8,0.7,0.5,-1.1900000000000004,-0.8833333333333332,-0.9833333333333337,0.03366666666666674,1.466666666666667,-1.0
2021-02-01,-1.0,-0.73,-0.96,0.243,1.5,-1.0,-1.15,-1.42,-0.62,-0.82,-1.21,-1.05,-1.0,-0.9,0.051,0.03,0.02,1.9,1.8,0.7,-1.0500000000000005,-0.723333333333333,-1.0033333333333336,0.10800000000000005,1.7333333333333336,-0.8
2021-03-01,-0.8,-0.69,-0.65,0.266,0.4,-1.0,-1.0,-1.15,-0.73,-0.62,-0.82,-0.96,-1.05,-1.0,0.243,0.051,0.03,1.5,1.9,1.8,-0.9333333333333339,-0.6799999999999997,-0.886666666666667,0.18666666666666676,1.266666666666667,-0.72
2021-04-01,-0.72,-0.79,-0.43,0.25,0.3,-0.8,-1.0,-1.0,-0.69,-0.73,-0.62,-0.65,-0.96,-1.05,0.266,0.243,0.051,0.4,1.5,1.9,-0.8400000000000004,-0.7366666666666664,-0.6800000000000003,0.25300000000000006,0.7333333333333338,-0.46
2021-05-01,-0.46,-0.56,-0.21,0.009,0.5,-0.72,-0.8,-1.0,-0.79,-0.69,-0.73,-0.43,-0.65,-0.96,0.25,0.266,0.243,0.3,0.4,1.5,-0.6600000000000005,-0.6799999999999997,-0.4300000000000003,0.17500000000000004,0.4000000000000004,-0.28
2021-06-01,-0.28,-0.32,-0.14,-0.002,0.4,-0.46,-0.72,-0.8,-0.56,-0.79,-0.69,-0.21,-0.43,-0.65,0.009,0.25,0.266,0.5,0.3,0.4,-0.4866666666666671,-0.5566666666666665,-0.2600000000000003,0.08566666666666672,0.4000000000000004,-0.39
2021-07-01,-0.39,-0.32,-0.23,-0.228,1.4,-0.28,-0.46,-0.72,-0.32,-0.56,-0.79,-0.14,-0.21,-0.43,-0.002,0.009,0.25,0.4,0.5,0.3,-0.37666666666666715,-0.39999999999999974,-0.19333333333333366,-0.07366666666666662,0.766666666666667,-0.53
2021-08-01,-0.53,-0.45,-0.28,-0.099,0.6,-0.39,-0.28,-0.46,-0.32,-0.32,-0.56,-0.23,-0.14,-0.21,-0.228,-0.002,0.009,1.4,0.4,0.5,-0.4000000000000005,-0.3633333333333331,-0.216666666666667,-0.10966666666666662,0.8000000000000004,-0.55
2021-09-01,-0.55,-0.43,-0.54,-0.058,0.8,-0.53,-0.39,-0.28,-0.45,-0.32,-0.32,-0.28,-0.23,-0.14,-0.099,-0.228,-0.002,0.6,1.4,0.4,-0.4900000000000005,-0.39999999999999974,-0.35000000000000037,-0.12833333333333327,0.9333333333333337,-0.94
2021-10-01,-0.94,-0.78,-0.73,-0.091,0.7,-0.55,-0.53,-0.39,-0.43,-0.45,-0.32,-0.54,-0.28,-0.23,-0.058,-0.099,-0.228,0.8,0.6,1.4,-0.6733333333333338,-0.5533333333333331,-0.516666666666667,-0.08266666666666661,0.7000000000000005,-0.94
2021-11-01,-0.94,-1.03,-0.68,0.069,1.0,-0.94,-0.55,-0.53,-0.78,-0.43,-0.45,-0.73,-0.54,-0.28,-0.091,-0.058,-0.099,0.7,0.8,0.6,-0.8100000000000005,-0.7466666666666665,-0.6500000000000004,-0.026666666666666606,0.8333333333333338,-1.06
2021-12-01,-1.06,-1.27,-0.74,-0.12,1.5,-0.94,-0.94,-0.55,-1.03,-0.78,-0.43,-0.68,-0.73,-0.54,0.069,-0.091,-0.058,1.0,0.7,0.8,-0.9800000000000004,-1.0266666666666664,-0.7166666666666671,-0.047333333333333276,1.066666666666667,-0.94
2022-01-01,-0.94,-1.31,-0.37,-0.056,0.5,-1.06,-0.94,-0.94,-1.27,-1.03,-0.78,-0.74,-0.68,-0.73,-0.12,0.069,-0.091,1.5,1.0,0.7,-0.9800000000000004,-1.2033333333333331,-0.596666666666667,-0.035666666666666604,1.0000000000000004,-0.89
2022-02-01,-0.89,-1.14,-0.37,-0.083,1.1,-0.94,-1.06,-0.94,-1.31,-1.27,-1.03,-0.37,-0.74,-0.68,-0.056,-0.12,0.069,0.5,1.5,1.0,-0.9633333333333338,-1.2399999999999998,-0.4933333333333336,-0.08633333333333328,1.0333333333333339,-0.97
2022-03-01,-0.97,-0.73,-0.69,-0.093,1.8,-0.89,-0.94,-1.06,-1.14,-1.31,-1.27,-0.37,-0.37,-0.74,-0.083,-0.056,-0.12,1.1,0.5,1.5,-0.9333333333333337,-1.0599999999999998,-0.476666666666667,-0.07733333333333328,1.1333333333333337,-1.11
2022-04-01,-1.11,-0.92,-0.83,-0.068,1.7,-0.97,-0.89,-0.94,-0.73,-1.14,-1.31,-0.69,-0.37,-0.37,-0.093,-0.083,-0.056,1.8,1.1,0.5,-0.9900000000000005,-0.9299999999999997,-0.6300000000000002,-0.08133333333333329,1.5333333333333339,-1.11
2022-05-01,-1.11,-1.05,-0.8,-0.122,1.4,-1.11,-0.97,-0.89,-0.92,-0.73,-1.14,-0.83,-0.69,-0.37,-0.068,-0.093,-0.083,1.7,1.8,1.1,-1.0633333333333337,-0.8999999999999998,-0.7733333333333338,-0.09433333333333327,1.6333333333333337,-0.75
2022-06-01,-0.75,-0.81,-0.7,-0.335,1.7,-1.11,-1.11,-0.97,-1.05,-0.92,-0.73,-0.8,-0.83,-0.69,-0.122,-0.068,-0.093,1.4,1.7,1.8,-0.9900000000000005,-0.9266666666666664,-0.776666666666667,-0.17499999999999996,1.6000000000000005,-0.69
2022-07-01,-0.69,-0.53,-0.98,-0.195,0.8,-0.75,-1.11,-1.11,-0.81,-1.05,-0.92,-0.7,-0.8,-0.83,-0.335,-0.122,-0.068,1.7,1.4,1.7,-0.8500000000000005,-0.7966666666666665,-0.826666666666667,-0.2173333333333333,1.3000000000000005,-0.97
2022-08-01,-0.97,-0.67,-1.09,-0.246,1.0,-0.69,-0.75,-1.11,-0.53,-0.81,-1.05,-0.98,-0.7,-0.8,-0.195,-0.335,-0.122,0.8,1.7,1.4,-0.8033333333333337,-0.6699999999999998,-0.9233333333333338,-0.25866666666666666,1.1666666666666672,-1.07
2022-09-01,-1.07,-0.96,-1.17,-0.322,1.6,-0.97,-0.69,-0.75,-0.67,-0.53,-0.81,-1.09,-0.98,-0.7,-0.246,-0.195,-0.335,1.0,0.8,1.7,-0.9100000000000005,-0.7199999999999998,-1.0800000000000003,-0.2543333333333333,1.1333333333333337,-0.99
2022-10-01,-0.99,-1.11,-1.12,-0.691,1.7,-1.07,-0.97,-0.69,-0.96,-0.67,-0.53,-1.17,-1.09,-0.98,-0.322,-0.246,-0.195,1.6,1.0,0.8,-1.0100000000000005,-0.9133333333333331,-1.126666666666667,-0.41966666666666663,1.4333333333333338,-0.9
2022-11-01,-0.9,-0.94,-0.99,-0.269,0.3,-0.99,-1.07,-0.97,-1.11,-0.96,-0.67,-1.12,-1.17,-1.09,-0.691,-0.322,-0.246,1.7,1.6,1.0,-0.9866666666666672,-1.0033333333333332,-1.0933333333333337,-0.4273333333333333,1.2000000000000004,-0.85
2022-12-01,-0.85,-0.82,-0.84,-0.092,2.1,-0.9,-0.99,-1.07,-0.94,-1.11,-0.96,-0.99,-1.12,-1.17,-0.269,-0.691,-0.322,0.3,1.7,1.6,-0.9133333333333337,-0.9566666666666666,-0.9833333333333337,-0.3506666666666666,1.3666666666666671,-0.72
2023-01-01,-0.72,-0.56,-0.66,0.109,1.4,-0.85,-0.9,-0.99,-0.82,-0.94,-1.11,-0.84,-0.99,-1.12,-0.092,-0.269,-0.691,2.1,0.3,1.7,-0.8233333333333338,-0.7733333333333331,-0.8300000000000004,-0.08399999999999996,1.266666666666667,-0.46
2023-02-01,-0.46,-0.1,-0.55,0.157,1.4,-0.72,-0.85,-0.9,-0.56,-0.82,-0.94,-0.66,-0.84,-0.99,0.109,-0.092,-0.269,1.4,2.1,0.3,-0.6766666666666672,-0.4933333333333331,-0.6833333333333337,0.05800000000000003,1.6333333333333337,-0.11
2023-03-01,-0.11,0.3,-0.25,0.415,0.2,-0.46,-0.72,-0.85,-0.1,-0.56,-0.82,-0.55,-0.66,-0.84,0.157,0.109,-0.092,1.4,1.4,2.1,-0.43000000000000044,-0.11999999999999982,-0.4866666666666671,0.227,1.0000000000000004,0.14
2023-04-01,0.14,0.47,0.13,0.56,0.2,-0.11,-0.46,-0.72,0.3,-0.1,-0.56,-0.25,-0.55,-0.66,0.415,0.157,0.109,0.2,1.4,1.4,-0.14333333333333378,0.22333333333333352,-0.22333333333333372,0.37733333333333335,0.6000000000000004,0.46
2023-05-01,0.46,0.84,0.3,0.443,-1.0,0.14,-0.11,-0.46,0.47,0.3,-0.1,0.13,-0.25,-0.55,0.56,0.415,0.157,0.2,0.2,1.4,0.16333333333333291,0.5366666666666668,0.05999999999999963,0.47266666666666673,-0.19999999999999954,0.84
2023-06-01,0.84,1.26,0.58,0.665,0.3,0.46,0.14,-0.11,0.84,0.47,0.3,0.3,0.13,-0.25,0.443,0.56,0.415,-1.0,0.2,0.2,0.47999999999999954,0.8566666666666668,0.3366666666666663,0.556,-0.16666666666666624,1.02
2023-07-01,1.02,1.6,0.7,0.498,-0.3,0.84,0.46,0.14,1.26,0.84,0.47,0.58,0.3,0.13,0.665,0.443,0.56,0.3,-1.0,0.2,0.7733333333333329,1.2333333333333336,0.5266666666666663,0.5353333333333333,-0.33333333333333287,1.35
2023-08-01,1.35,2.0,0.93,0.825,-0.8,1.02,0.84,0.46,1.6,1.26,0.84,0.7,0.58,0.3,0.498,0.665,0.443,-0.3,0.3,-1.0,1.0699999999999996,1.6200000000000003,0.7366666666666662,0.6626666666666666,-0.2666666666666662,1.6
2023-09-01,1.6,2.1,1.12,0.946,-1.3,1.35,1.02,0.84,2.0,1.6,1.26,0.93,0.7,0.58,0.825,0.498,0.665,-0.8,-0.3,0.3,1.323333333333333,1.9000000000000004,0.9166666666666664,0.7563333333333334,-0.7999999999999995,1.72
2023-10-01,1.72,2.15,1.23,0.804,-0.5,1.6,1.35,1.02,2.1,2.0,1.6,1.12,0.93,0.7,0.946,0.825,0.498,-1.3,-0.8,-0.3,1.5566666666666664,2.0833333333333335,1.0933333333333328,0.8583333333333334,-0.8666666666666663,2.02
2023-11-01,2.02,2.1,1.51,0.92,-0.8,1.72,1.6,1.35,2.15,2.1,2.0,1.23,1.12,0.93,0.804,0.946,0.825,-0.5,-1.3,-0.8,1.7799999999999994,2.1166666666666667,1.2866666666666664,0.89,-0.8666666666666663,2.03
2023-12-01,2.03,2.02,1.5,0.851,-0.2,2.02,1.72,1.6,2.1,2.15,2.1,1.51,1.23,1.12,0.92,0.804,0.946,-0.8,-0.5,-1.3,1.9233333333333327,2.0900000000000003,1.4133333333333329,0.8583333333333334,-0.49999999999999956,1.81
2024-01-01,1.81,1.85,1.54,0.765,0.5,2.03,2.02,1.72,2.02,2.1,2.15,1.5,1.51,1.23,0.851,0.92,0.804,-0.2,-0.8,-0.5,1.953333333333333,1.9900000000000002,1.5166666666666664,0.8453333333333334,-0.16666666666666624,1.52
2024-02-01,1.52,1.52,1.26,0.328,-1.4,1.81,2.03,2.02,1.85,2.02,2.1,1.54,1.5,1.51,0.765,0.851,0.92,0.5,-0.2,-0.8,1.786666666666666,1.7966666666666669,1.433333333333333,0.648,-0.3666666666666662,1.13
2024-03-01,1.13,0.83,0.99,0.421,0.4,1.52,1.81,2.03,1.52,1.85,2.02,1.26,1.54,1.5,0.328,0.765,0.851,-1.4,0.5,-0.2,1.4866666666666661,1.4000000000000001,1.263333333333333,0.5046666666666666,-0.16666666666666619,0.77
2024-04-01,0.77,0.5,0.92,0.44,-0.2,1.13,1.52,1.81,0.83,1.52,1.85,0.99,1.26,1.54,0.421,0.328,0.765,0.4,-1.4,0.5,1.1399999999999995,0.9500000000000002,1.0566666666666664,0.39633333333333337,-0.39999999999999947,0.23
2024-05-01,0.23,-0.19,0.79,0.297,0.5,0.77,1.13,1.52,0.5,0.83,1.52,0.92,0.99,1.26,0.44,0.421,0.328,-0.2,0.4,-1.4,0.7099999999999994,0.3800000000000001,0.8999999999999996,0.38599999999999995,0.23333333333333384,0.17
